,0,AAPL,SPY
2019-08-06,0.0173,0.018930381710975386,0.012955465587044523
2019-08-07,0.0171,0.01035532994923849,0.0014944566086261268
2019-08-08,0.0172,0.02205586816720273,0.018843697945585713
2019-08-09,0.0174,-0.011994297792852548,-0.006778160019074053
2019-08-12,0.0165,-0.002537439673615749,-0.012105624142661253
2019-08-13,0.0168,0.0,0.015100496407123298
2019-08-14,0.0159,0.011322825219473254,-0.028725805348471467
2019-08-15,0.0152,-0.0049815043156595795,0.002218153651151411
2019-08-16,0.0155,0.02359472588480216,0.014614438784472217
2019-08-19,0.016,0.01864406779661021,0.012153318790900647
2019-08-20,0.0155,4.753981459471035e-05,-0.007868089764641484
2019-08-21,0.0159,0.01083856246434678,0.008240810978553448
2019-08-22,0.016200000000000003,-0.0008465011286680202,-0.000273588454567375
2019-08-23,0.0152,-0.046220465028711355,-0.025484897205213297
2019-08-26,0.0154,0.01899921042242414,0.01077646728447057
2019-08-27,0.0149,-0.011283839411109553,-0.004341031429067499
2019-08-28,0.0147,0.006710423197492155,0.007464248343215907
2019-08-29,0.015,0.016931834768646903,0.012948345104556225
2019-08-30,0.015,-0.0024879192383138182,-0.00043509467496061216
2019-09-03,0.0147,-0.013381936783538828,-0.005822138075661454
2019-09-04,0.0147,0.01696645600388913,0.011074806534823844
2019-09-05,0.015700000000000002,0.019551603805153306,0.01285845494438198
2019-09-06,0.0155,-9.377344336092275e-05,0.001007556675062915
2019-09-09,0.0163,0.004267091812810708,0.0005032712632107028
2019-09-10,0.0172,0.011813045711350778,-0.00036887994634482446
2019-09-11,0.0175,0.03179510844485467,0.00744741521017156
2019-09-12,0.0179,-0.002258598327295469,0.003496387066697748
2019-09-13,0.019,-0.01943205504628287,-0.0012277674542076067
2019-09-16,0.0184,0.005257142857142849,-0.0025914482208712064
2019-09-17,0.0181,0.0036380172805821065,0.0024649412078212585
2019-09-18,0.018000000000000002,0.009379247847757233,0.0004984216647285766
2019-09-19,0.0179,-0.008124971944157622,-9.96346728662223e-05
2019-09-20,0.0174,-0.014618030412744454,-0.009931245225362928
2019-09-23,0.0172,0.004546915905019988,0.0007380568974773016
2019-09-24,0.016399999999999998,-0.004754937820043881,-0.007978545088836775
2019-09-25,0.0173,0.015389562660786504,0.00571100297377658
2019-09-26,0.017,-0.005157670904402223,-0.002049662309734246
2019-09-27,0.0169,-0.004866069398335449,-0.0053535353535352215
2019-09-30,0.0168,0.02353532583858886,0.004673166108120963
2019-10-01,0.0165,0.0027682278876635102,-0.011693433583622181
2019-10-02,0.016,-0.02506790150941718,-0.017591708714032372
2019-10-03,0.0154,0.008494702228717399,0.007946973903386834
2019-10-04,0.0152,0.028031881170183848,0.01325529351007071
2019-10-07,0.015600000000000001,0.00022025461433416993,-0.004077471967380175
2019-10-08,0.0154,-0.011714965207434092,-0.015148413510747138
2019-10-09,0.0159,0.011720142602495542,0.008522136769902211
2019-10-10,0.0167,0.013478394925780846,0.007453970871118543
2019-10-11,0.0176,0.026598287626580897,0.010092400013638203
2019-10-15,0.0177,-0.0023317929367873136,0.009627402628112014
2019-10-16,0.0175,-0.004037055923848287,-0.001405246252676684
2019-10-17,0.0176,0.0038827494986559685,0.0025128995510286245
2019-10-18,0.0176,0.004802788167290073,-0.0037431904013903727
2019-10-21,0.018000000000000002,0.017342751998646433,0.006508101580059655
2019-10-22,0.0178,-0.00228680720136365,-0.003466320034663073
2019-10-23,0.0177,0.013418903150525185,0.002809458510317997
2019-10-24,0.0177,0.0016448721111934628,0.0019677817429877287
2019-10-25,0.018000000000000002,0.012316282124969158,0.0038945476333132056
2019-10-28,0.018500000000000003,0.01001703301159873,0.005802579661129403
2019-10-29,0.0184,-0.023127885966673478,-0.0006593261686556051
2019-10-30,0.0178,-0.00012330963048212684,0.003529722240548816
2019-10-31,0.0169,0.02260955356408778,-0.0028927385687518292
2019-11-01,0.0173,0.028380768612317198,0.009362740249893031
2019-11-04,0.0179,0.006567117504495457,0.003919391187902077
2019-11-05,0.018600000000000002,-0.0014368932038835158,-0.0010736246217912804
2019-11-06,0.0181,0.0004277991677361648,9.770713913481721e-05
2019-11-07,0.0192,0.008513450474265216,0.0037125085485394393
2019-11-08,0.0194,0.0027367690706547876,0.0023360695629603967
2019-11-12,0.0192,-0.0009153318077803618,0.0019457776624722811
2019-11-13,0.018799999999999997,0.009581615513819086,0.0006149663386845194
2019-11-14,0.0182,-0.006919499376110916,0.0012615235322659402
2019-11-15,0.0184,0.011879378617118519,0.007333462557343129
2019-11-18,0.0181,0.005042143287176559,0.0005452038100126622
2019-11-19,0.0179,-0.003032572070385653,-0.0002243733572664386
2019-11-20,0.0173,-0.011641443538998875,-0.0035266583309289112
2019-11-21,0.0177,-0.0044834530187317645,-0.0016408738457578398
2019-11-22,0.0177,-0.0008778290904928321,0.0023203351595229016
2019-11-25,0.0176,0.017533807013522917,0.00742717510127977
2019-11-26,0.0174,-0.007808687164470363,0.0021064053872914545
2019-11-27,0.0177,0.013432214612735915,0.004554285168317573
2019-11-29,0.0178,-0.002202807646355942,-0.0034557098471880154
2019-12-02,0.0183,-0.011562207670720248,-0.008494257627334245
2019-12-03,0.0172,-0.01783010296789833,-0.006898543284348468
2019-12-04,0.0177,0.00882636346116783,0.006429517624632508
2019-12-05,0.018000000000000002,0.014671047604492893,0.001894060995184521
2019-12-06,0.0184,0.01931621357029889,0.008779518728571967
2019-12-09,0.0183,-0.01400022163939263,-0.002985738334974397
2019-12-10,0.018500000000000003,0.0058444477746140144,-0.0009876071235146444
2019-12-11,0.0179,0.008529499404052343,0.0023917341667198944
2019-12-12,0.019,0.002548288215090233,0.008748767219164622
2019-12-13,0.0182,0.01359316289692769,0.0006622934275262171
2019-12-16,0.0189,0.017117935671452145,0.006933719940748206
2019-12-17,0.0189,0.001965268348459892,0.00018623431093311993
2019-12-18,0.0192,-0.002389358439428002,3.285875897152124e-05
2019-12-19,0.0192,0.0010009294344748287,0.004099386656652992
2019-12-20,0.0192,-0.002071280622812588,-3.116526942370523e-05
2019-12-23,0.019299999999999998,0.016318350987689634,0.0012778158698496522
2019-12-24,0.019,0.0009507042253520392,-9.33794005041344e-05
2019-12-26,0.019,0.019840292679494942,0.005291993525090133
2019-12-27,0.018799999999999997,-0.0003794280983754339,-0.0002786895398525502
2019-12-30,0.019,0.005935127674258078,-0.005327551494502147
2019-12-31,0.0192,0.0073065312843030306,0.002242082645657506
2020-01-02,0.018799999999999997,0.02281627788183216,0.009383253068199426
2020-01-03,0.018000000000000002,-0.009721991010487763,-0.007510696586326859
2020-01-06,0.0181,0.007968261439666557,0.004031882889309335
2020-01-07,0.0183,-0.0047031354236157785,-0.003058103975535187
2020-01-08,0.0187,0.016086329970843583,0.005205428518312072
2020-01-09,0.018500000000000003,0.02124080609518786,0.006688860119598017
2020-01-10,0.0183,0.0022607628459774265,-0.0029088459536421585
2020-01-13,0.018500000000000003,0.021364354074694614,0.007001596855423342
2020-01-14,0.0182,-0.013503281171125647,-0.0015247621371066167
2020-01-15,0.0179,-0.004285531533836595,0.0022600940687802495
2020-01-16,0.0181,0.012526498361919547,0.00822769380789845
2020-01-17,0.0184,0.011070930085014696,0.0034757903645046273
2020-01-21,0.0178,-0.006776895805227112,-0.0021686093792354644
2020-01-22,0.0177,0.0035695106927378095,0.0001811102055599978
2020-01-23,0.0174,0.004815864022662986,0.0013580805794477513
2020-01-24,0.017,-0.0028819346552643177,-0.009162145871006722
2020-01-27,0.0161,-0.02940529672332004,-0.015969095997079963
2020-01-28,0.0165,0.028289367211522976,0.01041698865568308
2020-01-29,0.016,0.02093235544083849,-0.0007953989231521685
2020-01-30,0.015700000000000002,-0.0014490966269962158,0.0030616618700629594
2020-01-31,0.0151,-0.044338777904714854,-0.017917099078200383
2020-02-03,0.0154,-0.0027462763723303807,0.007365967365967396
2020-02-04,0.0161,0.03301367200155503,0.015241268665926233
2020-02-05,0.0166,0.00815430453191146,0.011487266759861336
2020-02-06,0.0165,0.01169699797791246,0.003274846773224427
2020-02-07,0.0159,-0.015928169490483146,-0.005060940915760814
2020-02-10,0.015600000000000001,0.00474955472924421,0.007554779677341639
2020-02-11,0.0159,-0.0060332763178354565,0.0015533980582522755
2020-02-12,0.016200000000000003,0.023747692500234674,0.006472395382825846
2020-02-13,0.0161,-0.00712102689486549,-0.0008001422475105713
2020-02-14,0.0159,0.00024625234709252375,0.0012753210546607718
2020-02-18,0.0155,-0.01831050930912448,-0.002577014218009488
2020-02-19,0.015600000000000001,0.014482758620689706,0.004721884002019339
2020-02-20,0.0152,-0.010258945677028564,-0.003931189406479074
2020-02-21,0.0146,-0.022635029659693995,-0.010504762752604035
2020-02-24,0.0138,-0.04750039929723693,-0.03307842255210669
2020-02-25,0.013300000000000001,-0.03387215775705954,-0.030488183115191525
2020-02-26,0.013300000000000001,0.015863648986392587,-0.003135097092037409
2020-02-27,0.013000000000000001,-0.06536818725439941,-0.04463913224864424
2020-02-28,0.0113,-0.0005849663644339476,-0.004904266039637117
2020-03-02,0.011000000000000001,0.09310067310506298,0.04273561976775575
2020-03-03,0.0102,-0.03226130316923792,-0.027775979281320806
2020-03-04,0.0102,0.04692741294048486,0.042388119339371366
2020-03-05,0.0092,-0.032437074717579395,-0.033668743012298386
2020-03-06,0.0074,-0.013553188583913744,-0.016792833294767107
2020-03-09,0.0054,-0.07883716906039095,-0.07097468311871702
2020-03-10,0.0076,0.07202164030506797,0.04375361899247254
2020-03-11,0.008199999999999999,-0.03473049695100572,-0.04909677195658968
2020-03-12,0.0088,-0.0987546745089497,-0.06931631722880582
2020-03-13,0.009399999999999999,0.11980824235587972,0.058611502899232004
2020-03-16,0.0073,-0.12864697629240573,-0.10782753515914134
2020-03-17,0.0102,0.04302051938400564,0.0544458963350134
2020-03-18,0.0118,-0.023591814115504928,-0.07278020378457062
2020-03-19,0.011200000000000002,-0.0076620586208293595,0.020620306334591998
2020-03-20,0.0092,-0.063485578887164,-0.04635210974849302
2020-03-23,0.0076,-0.021244110975397024,-0.029293809938971238
2020-03-24,0.0084,0.09907741676694748,0.08676127178013293
2020-03-25,0.0088,-0.004379562043795526,0.01979338842975209
2020-03-26,0.0083,0.052704463994786455,0.05729567648608125
2020-03-27,0.0072,-0.04147643735974604,-0.026558847200398583
2020-03-30,0.006999999999999999,0.028537983369661735,0.029763779527559153
2020-03-31,0.006999999999999999,-0.002040736234841689,-0.01605750114696436
2020-04-01,0.0062,-0.052617090723190096,-0.04398507926639739
2020-04-02,0.0063,0.01668672948403982,0.0239391968785565
2020-04-03,0.0062,-0.014371453068223627,-0.015798039137855824
2020-04-06,0.0067,0.08723747980613905,0.06771526517443038
2020-04-07,0.0075,-0.011582276069646125,0.0016620080078566524
2020-04-08,0.0077,0.02559457271711052,0.03326042687985509
2020-04-09,0.0073,0.007216146126959089,0.015401459854014643
2020-04-13,0.0076,0.019627598044703154,-0.009309179785781163
2020-04-14,0.0076,0.05050320219579141,0.029641185647425905
2020-04-15,0.0063,-0.009127329733495948,-0.02131782945736438
2020-04-16,0.0060999999999999995,0.007945715993390223,0.00435643564356436
2020-04-17,0.006500000000000001,-0.013568663015800952,0.0271723544594209
2020-04-20,0.0063,-0.020756718528995743,-0.016681789627975285
2020-04-21,0.0058,-0.030910338352652333,-0.030486939239068644
2020-04-22,0.0063,0.027536609904236675,0.02148845041549219
2020-04-23,0.0060999999999999995,-0.00264722947490581,-0.0001075114678900091
2020-04-24,0.006,0.028869577864233165,0.013906311601734611
2020-04-27,0.0067,0.0007067887055165478,0.01488210965392911
2020-04-28,0.0062,-0.016209344210191823,-0.0049111807732498125
2020-04-29,0.0063,0.03284514322636234,0.02611221953866072
2020-04-30,0.0064,0.021614013137316146,-0.008596281767013436
2020-05-01,0.0064,-0.016598117360494546,-0.026838247944121485
2020-05-04,0.0064,0.014148822084616208,0.002687126542445961
2020-05-05,0.0066,0.015008868877063541,0.009027116612010389
2020-05-06,0.0072,0.010317246941793146,-0.006325353835401004
2020-05-07,0.0063,0.010344942287862091,0.011816838995568624
2020-05-08,0.0069,0.02103772963718975,0.016718804310045243
2020-05-11,0.0073,0.015735336794247656,0.0003760555194693982
2020-05-12,0.0069,-0.01142820862829741,-0.020743626546374072
2020-05-13,0.0064,-0.012074114511415934,-0.017658349328214973
2020-05-14,0.0063,0.006143344709897747,0.012611460442644606
2020-05-15,0.0064,-0.005973379853977057,0.004385349424642193
2020-05-18,0.0073,0.023624350403489203,0.03021411855111933
2020-05-19,0.006999999999999999,-0.005778511557023136,-0.009256119888791048
2020-05-20,0.0068000000000000005,0.01944817014753797,0.01649498648232428
2020-05-21,0.0068000000000000005,-0.007455439651661844,-0.007406659260007387
2020-05-22,0.0066,0.006438377781284421,0.002204660312722595
2020-05-26,0.0069,-0.006773495562733101,0.012589684581020721
2020-05-27,0.0068000000000000005,0.004357023332175691,0.014538770053476036
2020-05-28,0.006999999999999999,0.0004400993367073003,-0.001581288090924171
2020-05-29,0.006500000000000001,-0.0009740769835034913,0.004685386214406062
2020-06-01,0.0066,0.012297917846134654,0.003152812900259372
2020-06-02,0.0068000000000000005,0.004629485785303533,0.008610247176297214
2020-06-03,0.0077,0.005505041133172517,0.013016099714359797
2020-06-04,0.008199999999999999,-0.008612204724409489,-0.0024031529366529414
2020-06-05,0.0091,0.028481012658227778,0.025888096614633538
2020-06-08,0.0088,0.006274509803921413,0.011740763932373222
2020-06-09,0.0084,0.031206906888902264,-0.006838929289803453
2020-06-10,0.0075,0.025727492078257974,-0.005951268149810063
2020-06-11,0.0066,-0.047780863847636246,-0.05748675673134185
2020-06-12,0.0070999999999999995,0.00839035540700217,0.012271774917689271
2020-06-15,0.0070999999999999995,0.012367178276269097,0.008969051843090936
2020-06-16,0.0075,0.02650223038572541,0.01836475529940418
2020-06-17,0.0074,-0.0013917291524653264,-0.0034852118305355173
2020-06-18,0.0070999999999999995,0.0003981910748316331,0.0003208624783417324
2020-06-19,0.006999999999999999,-0.005714610638842266,-0.010328457788042034
2020-06-22,0.0070999999999999995,0.02616378817339582,0.006903480910092741
2020-06-23,0.0072,0.02134477666007184,0.00428106994560129
2020-06-24,0.0069,-0.017652033939922984,-0.02496794871794883
2020-06-25,0.0068000000000000005,0.013275565183580529,0.0100259689030604
2020-06-26,0.0064,-0.03072579760991112,-0.023335286076938133
2020-06-29,0.0064,0.02304668721545111,0.014895531340597845
2020-06-30,0.0066,0.008347614572392192,0.014381402679275013
2020-07-01,0.0069,-0.001891447368421062,0.005276105392632902
2020-07-02,0.0068000000000000005,0.0,0.005216215345976716
2020-07-06,0.0069,0.026750157919310125,0.015439315801274889
2020-07-07,0.006500000000000001,-0.0031028487361242085,-0.01022049777609546
2020-07-08,0.0067,0.02329013389143797,0.007617044331835521
2020-07-09,0.0062,0.0035660906730996533,-0.004934210526315819
2020-07-10,0.006500000000000001,0.0024821675855040137,0.009663064208518701
2020-07-13,0.0064,-0.004613219349457798,-0.00890945724719805
2020-07-14,0.0063,0.016548401455840356,0.013087258981608008
2020-07-15,0.0064,0.006877366509543181,0.009563227040416455
2020-07-16,0.0062,-0.012304937324123855,-0.003478476924032581
2020-07-17,0.0064,-0.0020202543448417654,0.0026179642211554555
2020-07-20,0.0062,0.021073940463522955,0.007988809449797962
2020-07-21,0.0060999999999999995,-0.013801692804310872,0.0019428254232582987
2020-07-22,0.006,0.002809278350515365,0.00590951061865197
2020-07-23,0.0059,-0.045516461487059456,-0.011841380576464111
2020-07-24,0.0059,-0.00247724702461094,-0.0063167673014397074
2020-07-27,0.0062,0.023700264535982285,0.0073540868156178885
2020-07-28,0.0059,-0.016427592026157622,-0.006093977170785969
2020-07-29,0.0058,0.019168386906517343,0.011546840958605697
2020-07-30,0.0055000000000000005,0.01210016835016825,-0.0031691332574381725
2020-07-31,0.0055000000000000005,0.1046886370724609,0.007469596888696639
2020-08-03,0.005600000000000001,0.025197628458498045,0.006954656862745212
2020-08-04,0.0052,0.006678141135972426,0.004046612103325575
2020-08-05,0.0055000000000000005,0.0036246751470385696,0.006151515151515019
2020-08-06,0.0055000000000000005,0.034889267461669426,0.006896967141523325
2020-08-07,0.005699999999999999,-0.024494633568183377,0.0007477865518066285
2020-08-10,0.0059,0.014534818314771103,0.002959022028275138
2020-08-11,0.0064,-0.029739859395444768,-0.008165454762188662
2020-08-12,0.0069,0.03323428571428577,0.013490775794723797
2020-08-13,0.0070999999999999995,0.01769754888947883,-0.0014823159704722144
2020-08-14,0.0070999999999999995,-0.0008912268498392217,0.00011876131943822088
2020-08-17,0.0069,-0.0026107956399712418,0.003176488051061188
2020-08-18,0.0067,0.00833278799380488,0.001997514204545414
2020-08-19,0.0068000000000000005,0.0012547322877229927,-0.004326702993251663
2020-08-20,0.006500000000000001,0.022189572845321193,0.0035001334796667116
2020-08-21,0.0064,0.05153244557176073,0.00336969052052849
2020-08-24,0.006500000000000001,0.011960279810243613,0.010163499779054286
2020-08-25,0.0069,-0.008203722463897667,0.003645377661125604
2020-08-26,0.0069,0.013599038654115603,0.010053755629812589
2020-08-27,0.0074,-0.011954395463257383,0.002100054658956685
2020-08-28,0.0074,-0.0016198704103671524,0.0064017913532756765
2020-08-31,0.0072,-0.7415219437934419,-0.002137661522663037
2020-09-01,0.0068000000000000005,0.03983261004339744,0.008173903995362108
2020-09-02,0.0066,-0.020718437919213017,0.014460700918679681
2020-09-03,0.0063,-0.08006088280060886,-0.0342389177706971
2020-09-04,0.0072,0.0006618133686300265,-0.0092032529736924
2020-09-08,0.0069,-0.0672949735449736,-0.026522564626843992
2020-09-09,0.0070999999999999995,0.039886544938840585,0.019503705704083885
2020-09-10,0.0068000000000000005,-0.03324241391067162,-0.016599464343526438
2020-09-11,0.0067,-0.012519837771116205,-0.00011971388381770698
2020-09-14,0.0068000000000000005,0.029955357142857242,0.013020443593043884
2020-09-15,0.0068000000000000005,0.0016037449612067434,0.004963952251507031
2020-09-16,0.0069,-0.029167387917604315,-0.0036457720804422555
2020-09-17,0.0069,-0.016314522599625514,-0.008882200188857436
2020-09-18,0.006999999999999999,-0.03172013775602678,-0.015184446363176285
2020-09-21,0.0068000000000000005,0.030325720703856085,-0.011034858058469599
2020-09-22,0.0068000000000000005,0.015715843023255793,0.00972120322817327
2020-09-23,0.0068000000000000005,-0.0419461586620159,-0.023493793521041417
2020-09-24,0.0067,0.01026885735623595,0.002728343771315256
2020-09-25,0.0066,0.03760857512474591,0.016387360089048286
2020-09-28,0.0067,0.02377771840769416,0.01682282793867107
2020-09-29,0.0066,-0.007567849686847539,-0.005445026178010459
2020-09-30,0.0069,0.015075817337189878,0.005685407454200764
2020-10-01,0.0068000000000000005,0.008980226232622401,0.007926537449150617
2020-10-02,0.006999999999999999,-0.03277706461275143,-0.009169955782413974
2020-10-05,0.0078000000000000005,0.03079101044062993,0.0174913142446389
2020-10-06,0.0076,-0.028669527896995728,-0.01404097492052292
2020-10-07,0.008100000000000001,0.016967126193001114,0.017316017316017396
2020-10-08,0.0078000000000000005,-0.0009558567952728803,0.008510638297872353
2020-10-09,0.0079,0.017395842393667982,0.008962607303943049
2020-10-13,0.0074,-0.026683812891818093,-0.006215234419343796
2020-10-14,0.0073,0.0007431874483898593,-0.006396892937715948
2020-10-15,0.0074,-0.003960722831916841,-0.001120915126605837
2020-10-16,0.0076,-0.01400049705906714,-0.0006330206594925558
2020-10-19,0.0078000000000000005,-0.0255419257267685,-0.014942992053437743
2020-10-20,0.008100000000000001,0.013191929643041833,0.003419752725572156
2020-10-21,0.0083,-0.0054463449919155416,-0.001893387707544547
2020-10-22,0.0087,-0.009583297681184266,0.005807675470596907
2020-10-23,0.0085,-0.006133909287256989,0.002843546889508053
2020-10-26,0.008100000000000001,8.692628650885936e-05,-0.017967710201955867
2020-10-27,0.0079,0.013472403302911662,-0.0031819922807225787
2020-10-28,0.0079,-0.046312178387650005,-0.03437472290367394
2020-10-29,0.0085,0.03705035971223003,0.01034588307315576
2020-10-30,0.0088,-0.05601803676725625,-0.01027023751817735
2020-11-02,0.0087,-0.0008267499540695056,0.010713520462824144
2020-11-03,0.009000000000000001,0.015353498207226313,0.017353644871134888
2020-11-04,0.0078000000000000005,0.04083665338645415,0.022683972374374806
2020-11-05,0.0079,0.03549369290996074,0.019357280083832862
2020-11-06,0.0083,-0.002856422750567078,-2.8555926782525276e-05
2020-11-09,0.0096,-0.01996798382340559,0.012679193557598945
2020-11-10,0.0098,-0.0027510316368637433,-0.0015227567537082765
2020-11-12,0.0088,-0.0023432923257176164,-0.009475218658892226
2020-11-13,0.0089,0.0004194279003439938,0.01347144393502031
2020-11-16,0.0091,0.008720442730169253,0.012510471935213596
2020-11-17,0.0087,-0.0075644222776392045,-0.004854101163881075
2020-11-18,0.0088,-0.01139123879721915,-0.012665595033534705
2020-11-19,0.0086,0.005168177581970745,0.0047999999999999154
2020-11-20,0.0083,-0.010957518543492917,-0.007291317465638492
2020-11-23,0.0086,-0.02974262825975804,0.006134796679330146
2020-11-24,0.0088,0.011594202898550732,0.015690990965793183
2020-11-25,0.0088,0.007467222366935866,-0.001789943272566985
2020-11-27,0.0084,0.004826338016030274,0.0033656100857952786
2020-11-30,0.0084,0.021099579723818485,-0.004124164856616486
2020-12-01,0.0092,0.030827383452330936,0.010021810551889665
2020-12-02,0.0095,0.002933507170795213,0.0026787666739558347
2020-12-03,0.0092,-0.0011374715632109789,-0.0004089199062209392
2020-12-04,0.0097,-0.005612493899463167,0.00848174107508104
2020-12-07,0.009399999999999999,0.012269938650306678,-0.00167667261615001
2020-12-08,0.0092,0.005090909090909035,0.002790118105970185
2020-12-09,0.0095,-0.021707670043415228,-0.0092384991490857
2020-12-10,0.0092,0.012820512820512775,0.0002726504348775638
2020-12-11,0.009000000000000001,-0.006734826355079493,-0.0019898056532287045
2020-12-14,0.009000000000000001,-0.005146638346540278,-0.003386682689681564
2020-12-15,0.0092,0.050090326818853725,0.012770622088243533
2020-12-16,0.0092,-0.0005473881764153088,0.0013529602770863125
2020-12-17,0.009399999999999999,0.006963461387997638,0.005755823379992364
2020-12-18,0.0095,-0.015889665889665783,-0.008167871248555891
2020-12-21,0.0095,0.012435355888042121,-0.004063388866314521
2020-12-22,0.009300000000000001,0.02846447789128903,-0.0009519923840608513
2020-12-23,0.0096,-0.006976038823172437,0.0005172883201742806
2020-12-24,0.009399999999999999,0.007712278558338337,0.00419059022014201
2020-12-28,0.009399999999999999,0.03576570432674098,0.00864428366257508
2020-12-29,0.009399999999999999,-0.013314799912210074,-0.0016119499220891287
2020-12-30,0.009300000000000001,-0.008526729443167569,0.0011032775415746876
2020-12-31,0.009300000000000001,-0.00770266227938976,0.00596726070478204
2021-01-04,0.009300000000000001,-0.02471927048006628,-0.014108216432865639
2021-01-05,0.0096,0.012363804960976665,0.006585901292787799
2021-01-06,0.0104,-0.033203572246393365,0.005411954765751403
2021-01-07,0.0108,0.03363334912363802,0.015318282852628373
2021-01-08,0.0113,0.008631225175679935,0.005697254239970473
2021-01-11,0.0115,-0.023248769405528336,-0.006792729943087994
2021-01-12,0.0115,-0.0013955652039073785,-0.00010562450488504904
2021-01-13,0.011000000000000001,0.01622670807453397,0.002746527227591944
2021-01-14,0.0115,-0.015127206050882358,-0.0029496971293125895
2021-01-15,0.0111,-0.013730509657900791,-0.007686618416186675
2021-01-19,0.011000000000000001,0.005427088249174039,0.007905874836957816
2021-01-20,0.011000000000000001,0.032856137057028834,0.013627720261990328
2021-01-21,0.011200000000000002,0.036658335226842365,0.0009119332985929596
2021-01-22,0.011000000000000001,0.016073646525900376,-0.003462189248991221
2021-01-25,0.0105,0.027683900194146682,0.004492973198892525
2021-01-26,0.0105,0.0016792611251050804,-0.002054402662922006
2021-01-27,0.0104,-0.007683710533668564,-0.023713355048859963
2021-01-28,0.010700000000000001,-0.03498521751372663,0.007660483117576389
2021-01-29,0.0111,-0.037420672550879,-0.019548633184996778
2021-02-01,0.0109,0.016217035465292406,0.015885881017993153
2021-02-02,0.011200000000000002,0.0066368381804624565,0.013908834636455536
2021-02-03,0.0115,-0.0077783539521446565,0.0015475409836065435
2021-02-04,0.0115,0.025757802000895946,0.011182694322229292
2021-02-05,0.011899999999999999,-0.004585486571075048,0.003936701976120727
2021-02-08,0.011899999999999999,0.0010968119333139015,0.007455563294894496
2021-02-09,0.0118,-0.006573661529471919,-0.0005377445457338537
2021-02-10,0.0115,-0.004558488346445122,-0.0003586892470087699
2021-02-11,0.0116,-0.00192037816677737,0.0013840120972907766
2021-02-12,0.012,0.0017760674905646923,0.005170074991681872
2021-02-16,0.013000000000000001,-0.016104011228484927,-0.0008911975148321316
2021-02-17,0.0129,-0.017643967264809657,0.00017839849125844687
2021-02-18,0.0129,-0.00863650259859372,-0.004153395336985555
2021-02-19,0.0134,0.0012335209313083517,-0.0019702164679391565
2021-02-22,0.0137,-0.02979902979902982,-0.007614408409178375
2021-02-23,0.0137,-0.0011111111111110628,0.0011367159243567126
2021-02-24,0.0138,-0.0040521214047354315,0.011147811725846335
2021-02-25,0.0154,-0.034702832070203415,-0.02416802776643523
2021-02-26,0.0144,0.0021487603305785363,-0.0061720323247117514
2021-03-01,0.014499999999999999,0.05385122876463799,0.0247888213468066
2021-03-02,0.014199999999999999,-0.020893653650520427,-0.007369745525511617
2021-03-03,0.0147,-0.024456521739130488,-0.0133485099337749
2021-03-04,0.0154,-0.015811895788956254,-0.012375721027792386
2021-03-05,0.015600000000000001,0.010738366769333263,0.018265110508949522
2021-03-08,0.0159,-0.04167352989622797,-0.004797163416414563
2021-03-09,0.0155,0.04060673771055345,0.014172692025568479
2021-03-10,0.015300000000000001,-0.009125820704463772,0.005837832252731712
2021-03-11,0.0154,0.016502750458409654,0.01045224582038573
2021-03-12,0.016399999999999998,-0.007461462774680183,0.001372439383927171
2021-03-15,0.016200000000000003,0.024287484510532753,0.006294416243654899
2021-03-16,0.016200000000000003,0.012742963142188923,-0.001563761097659433
2021-03-17,0.0163,-0.0064505853308910455,0.003410296569494209
2021-03-18,0.0171,-0.033905097787752525,-0.014299740691322005
2021-03-19,0.0174,-0.004480212395254313,-0.005006002094347761
2021-03-22,0.0169,0.0283356946412201,0.007649459660651559
2021-03-23,0.0163,-0.006888726801199452,-0.00743854286078216
2021-03-24,0.016200000000000003,-0.019993471519503814,-0.00513307496855997
2021-03-25,0.0163,0.004163544008660258,0.0053917395454428085
2021-03-26,0.0167,0.005141388174807027,0.015883198193574977
2021-03-29,0.0173,0.0014850259879548577,-0.00037887398651215154
2021-03-30,0.0173,-0.012274487190048533,-0.0027036587831008596
2021-03-31,0.0174,0.018765638031693177,0.004155159745623083
2021-04-01,0.0169,0.0069586573884568015,0.010799081573436453
2021-04-05,0.0173,0.02357723577235782,0.014353111504954885
2021-04-06,0.0167,0.0024622716441620174,-0.0005906093119402156
2021-04-07,0.0168,0.013390381110847116,0.0011572934108143862
2021-04-08,0.016399999999999998,0.019233776387802992,0.004746796527214103
2021-04-09,0.0167,0.0202132555998773,0.0072701458924899764
2021-04-12,0.0169,-0.01221850445505468,0.0003645289071423363
2021-04-13,0.016399999999999998,0.02308441805587269,0.002963754737149049
2021-04-14,0.016399999999999998,-0.01765293230934528,-0.0034152012788839503
2021-04-15,0.015600000000000001,0.018707869423615797,0.010742496050552885
2021-04-16,0.0159,-0.003234200743494453,0.003342390650924454
2021-04-19,0.0161,0.006079140715324671,-0.004913003882471401
2021-04-20,0.0158,-0.013048635824436494,-0.007321596300667088
2021-04-21,0.015700000000000002,0.0027794471153845812,0.00946211514666273
2021-04-22,0.015700000000000002,-0.011611356655929383,-0.009133078568510089
2021-04-23,0.0158,0.018038502349552843,0.010842409100832118
2021-04-26,0.0158,0.0029779630732580387,0.0020876325766665538
2021-04-27,0.0163,-0.0024495249406176756,-0.00021551208064951588
